#(id,from,to,speed,planTime)
(30700, 58, 10, 8, 46)
(30701, 51, 93, 6, 34)
(30702, 64, 1, 4, 51)
(30703, 34, 2, 4, 16)
(30704, 57, 51, 8, 95)
(30705, 83, 58, 4, 26)
(30706, 42, 66, 4, 74)
(30707, 31, 51, 4, 86)
(30708, 3, 31, 8, 28)
(30709, 21, 74, 6, 74)
(30710, 35, 67, 6, 42)
(30711, 45, 63, 8, 88)
(30712, 74, 24, 4, 18)
(30713, 41, 67, 4, 93)
(30714, 10, 92, 6, 74)
(30715, 49, 27, 6, 14)
(30716, 86, 99, 4, 1)
(30717, 7, 72, 4, 59)
(30718, 47, 59, 8, 26)
(30719, 10, 22, 4, 18)
(30720, 63, 21, 8, 89)
(30721, 6, 95, 4, 50)
(30722, 99, 59, 6, 84)
(30723, 12, 92, 8, 30)
(30724, 7, 5, 6, 34)
(30725, 74, 56, 4, 13)
(30726, 8, 82, 4, 8)
(30727, 59, 10, 4, 99)
(30728, 70, 90, 8, 29)
(30729, 22, 27, 8, 63)
(30730, 97, 78, 4, 5)
(30731, 72, 22, 6, 70)
(30732, 39, 49, 4, 71)
(30733, 48, 94, 6, 3)
(30734, 36, 14, 4, 45)
(30735, 71, 16, 6, 27)
(30736, 84, 47, 8, 2)
(30737, 8, 74, 8, 87)
(30738, 60, 74, 4, 7)
(30739, 22, 34, 8, 86)
(30740, 66, 38, 4, 37)
(30741, 33, 12, 8, 24)
(30742, 74, 8, 4, 91)
(30743, 67, 77, 6, 44)
(30744, 98, 11, 6, 24)
(30745, 87, 13, 6, 65)
(30746, 46, 38, 6, 16)
(30747, 79, 71, 4, 86)
(30748, 41, 6, 4, 11)
(30749, 97, 32, 4, 36)
(30750, 32, 42, 4, 62)
(30751, 65, 68, 6, 45)
(30752, 31, 62, 6, 94)
(30753, 5, 98, 8, 50)
(30754, 61, 33, 4, 23)
(30755, 83, 82, 8, 74)
(30756, 41, 31, 8, 22)
(30757, 71, 67, 6, 28)
(30758, 88, 26, 4, 43)
(30759, 96, 81, 6, 57)
(30760, 42, 29, 4, 35)
(30761, 78, 37, 6, 14)
(30762, 82, 90, 6, 65)
(30763, 46, 49, 4, 7)
(30764, 16, 77, 8, 14)
(30765, 79, 31, 6, 35)
(30766, 12, 32, 8, 10)
(30767, 32, 51, 8, 75)
(30768, 71, 91, 8, 39)
(30769, 94, 57, 4, 71)
(30770, 66, 18, 6, 31)
(30771, 39, 45, 8, 94)
(30772, 23, 46, 4, 20)
(30773, 93, 60, 8, 71)
(30774, 82, 22, 8, 90)
(30775, 87, 93, 4, 34)
(30776, 70, 50, 8, 3)
(30777, 72, 98, 4, 77)
(30778, 80, 49, 6, 20)
(30779, 30, 91, 6, 51)
(30780, 70, 81, 8, 33)
(30781, 17, 47, 8, 97)
(30782, 20, 69, 8, 76)
(30783, 75, 93, 4, 85)
(30784, 79, 31, 6, 63)
(30785, 66, 2, 6, 79)
(30786, 98, 22, 4, 36)
(30787, 15, 94, 4, 56)
(30788, 86, 59, 6, 22)
(30789, 57, 64, 6, 55)
(30790, 12, 45, 6, 44)
(30791, 80, 20, 6, 62)
(30792, 45, 74, 8, 98)
(30793, 27, 4, 8, 25)
(30794, 19, 44, 4, 18)
(30795, 48, 3, 8, 53)
(30796, 46, 13, 4, 60)
(30797, 56, 82, 4, 15)
(30798, 47, 50, 6, 32)
(30799, 42, 98, 4, 39)
(30800, 97, 62, 4, 36)
(30801, 45, 39, 4, 59)
(30802, 100, 29, 4, 54)
(30803, 6, 31, 4, 62)
(30804, 80, 77, 8, 3)
(30805, 27, 63, 4, 13)
(30806, 50, 47, 4, 35)
(30807, 82, 97, 6, 4)
(30808, 55, 51, 6, 53)
(30809, 86, 38, 8, 94)
(30810, 44, 58, 4, 3)
(30811, 54, 15, 6, 22)
(30812, 14, 76, 4, 8)
(30813, 39, 74, 4, 24)
(30814, 95, 60, 4, 16)
(30815, 35, 4, 4, 6)
(30816, 84, 12, 4, 74)
(30817, 5, 81, 8, 25)
(30818, 26, 82, 4, 80)
(30819, 30, 56, 6, 3)
(30820, 19, 100, 6, 39)
(30821, 82, 72, 6, 4)
(30822, 16, 65, 6, 87)
(30823, 80, 67, 4, 32)
(30824, 50, 35, 4, 94)
(30825, 22, 69, 4, 32)
(30826, 13, 12, 8, 36)
(30827, 24, 9, 4, 75)
(30828, 82, 36, 6, 6)
(30829, 58, 51, 4, 84)
(30830, 49, 96, 8, 3)
(30831, 52, 45, 8, 54)
(30832, 7, 22, 6, 95)
(30833, 88, 32, 8, 90)
(30834, 36, 34, 6, 38)
(30835, 42, 3, 4, 11)
(30836, 87, 56, 8, 21)
(30837, 61, 14, 4, 29)
(30838, 80, 31, 8, 7)
(30839, 90, 67, 8, 36)
(30840, 90, 1, 6, 6)
(30841, 20, 1, 8, 65)
(30842, 96, 26, 6, 22)
(30843, 14, 7, 4, 58)
(30844, 47, 59, 6, 95)
(30845, 85, 40, 6, 88)
(30846, 63, 30, 8, 40)
(30847, 39, 58, 4, 97)
(30848, 81, 82, 4, 66)
(30849, 96, 19, 8, 31)
(30850, 58, 69, 6, 72)
(30851, 30, 23, 6, 2)
(30852, 65, 41, 6, 51)
(30853, 68, 14, 4, 87)
(30854, 25, 45, 6, 97)
(30855, 48, 64, 4, 83)
(30856, 81, 72, 8, 64)
(30857, 72, 26, 6, 7)
(30858, 53, 4, 4, 39)
(30859, 53, 23, 4, 92)
(30860, 67, 63, 8, 77)
(30861, 20, 13, 8, 47)
(30862, 54, 17, 8, 38)
(30863, 59, 10, 6, 19)
(30864, 22, 48, 8, 43)
(30865, 88, 52, 4, 6)
(30866, 47, 70, 4, 3)
(30867, 5, 18, 8, 30)
(30868, 45, 14, 8, 81)
(30869, 6, 41, 6, 100)
(30870, 85, 47, 8, 6)
(30871, 8, 17, 8, 92)
(30872, 91, 39, 8, 8)
(30873, 41, 79, 6, 36)
(30874, 58, 6, 6, 79)
(30875, 84, 92, 8, 29)
(30876, 8, 64, 8, 11)
(30877, 22, 5, 4, 81)
(30878, 82, 100, 6, 10)
(30879, 2, 99, 6, 4)
(30880, 32, 63, 6, 67)
(30881, 76, 82, 8, 99)
(30882, 25, 61, 8, 21)
(30883, 93, 96, 4, 25)
(30884, 73, 44, 8, 3)
(30885, 86, 51, 4, 62)
(30886, 63, 3, 4, 76)
(30887, 72, 45, 4, 43)
(30888, 85, 53, 8, 38)
(30889, 82, 98, 4, 100)
(30890, 39, 85, 8, 96)
(30891, 69, 14, 4, 31)
(30892, 14, 53, 4, 54)
(30893, 64, 57, 6, 73)
(30894, 90, 36, 4, 18)
(30895, 68, 46, 8, 34)
(30896, 15, 79, 8, 3)
(30897, 75, 15, 4, 55)
(30898, 85, 44, 8, 79)
(30899, 23, 65, 4, 97)
(30900, 64, 77, 6, 61)
(30901, 65, 36, 8, 37)
(30902, 37, 38, 4, 25)
(30903, 91, 62, 4, 94)
(30904, 30, 29, 4, 37)
(30905, 8, 3, 6, 65)
(30906, 69, 95, 6, 56)
(30907, 68, 84, 6, 80)
(30908, 91, 72, 8, 78)
(30909, 52, 21, 6, 1)
(30910, 20, 71, 8, 43)
(30911, 27, 11, 4, 46)
(30912, 70, 87, 6, 28)
(30913, 8, 64, 8, 73)
(30914, 32, 98, 8, 55)
(30915, 11, 26, 8, 17)
(30916, 34, 79, 6, 100)
(30917, 63, 84, 8, 18)
(30918, 71, 99, 6, 32)
(30919, 98, 6, 4, 45)
(30920, 42, 76, 4, 89)
(30921, 67, 59, 6, 39)
(30922, 22, 3, 4, 4)
(30923, 16, 33, 4, 67)
(30924, 99, 39, 4, 15)
(30925, 35, 23, 8, 92)
(30926, 92, 36, 8, 48)
(30927, 25, 90, 6, 70)
(30928, 65, 80, 4, 82)
(30929, 46, 86, 6, 34)
(30930, 15, 44, 4, 58)
(30931, 63, 6, 6, 88)
(30932, 12, 19, 6, 34)
(30933, 57, 67, 8, 85)
(30934, 26, 72, 6, 23)
(30935, 38, 30, 6, 91)
(30936, 81, 10, 8, 34)
(30937, 65, 3, 8, 48)
(30938, 64, 59, 6, 89)
(30939, 26, 90, 8, 59)
(30940, 55, 33, 4, 65)
(30941, 53, 13, 4, 88)
(30942, 17, 83, 8, 35)
(30943, 59, 96, 6, 17)
(30944, 76, 15, 8, 57)
(30945, 73, 84, 8, 19)
(30946, 50, 15, 6, 49)
(30947, 28, 91, 6, 70)
(30948, 87, 73, 4, 40)
(30949, 72, 97, 4, 25)
(30950, 55, 100, 8, 63)
(30951, 63, 12, 4, 18)
(30952, 18, 76, 6, 23)
(30953, 59, 1, 4, 63)
(30954, 60, 25, 4, 1)
(30955, 61, 31, 6, 11)
(30956, 8, 14, 6, 61)
(30957, 55, 58, 6, 13)
(30958, 24, 76, 8, 99)
(30959, 68, 40, 4, 93)
(30960, 99, 29, 4, 94)
(30961, 68, 88, 4, 56)
(30962, 89, 15, 4, 69)
(30963, 42, 39, 4, 18)
(30964, 49, 30, 8, 30)
(30965, 15, 30, 6, 11)
(30966, 98, 60, 8, 51)
(30967, 56, 72, 6, 10)
(30968, 70, 42, 4, 83)
(30969, 24, 13, 6, 69)
(30970, 98, 27, 4, 21)
(30971, 60, 100, 8, 73)
(30972, 53, 15, 8, 99)
(30973, 30, 80, 4, 100)
(30974, 60, 85, 6, 56)
(30975, 49, 92, 6, 93)
(30976, 35, 43, 8, 3)
(30977, 80, 39, 8, 87)
(30978, 70, 76, 4, 84)
(30979, 7, 60, 6, 59)
(30980, 9, 17, 4, 47)
(30981, 84, 1, 4, 63)
(30982, 74, 16, 6, 93)
(30983, 47, 63, 4, 78)
(30984, 29, 98, 4, 41)
(30985, 34, 99, 8, 55)
(30986, 68, 58, 8, 26)
(30987, 30, 96, 8, 41)
(30988, 84, 51, 8, 82)
(30989, 34, 9, 6, 95)
(30990, 76, 40, 8, 76)
(30991, 45, 63, 4, 29)
(30992, 15, 94, 6, 100)
(30993, 25, 6, 6, 74)
(30994, 6, 70, 8, 69)
(30995, 61, 96, 8, 26)
(30996, 35, 98, 4, 71)
(30997, 5, 49, 6, 43)
(30998, 85, 80, 4, 51)
(30999, 43, 13, 6, 97)
(31000, 41, 1, 6, 13)
(31001, 11, 19, 6, 20)
(31002, 90, 71, 8, 14)
(31003, 77, 79, 8, 94)
(31004, 49, 60, 8, 28)
(31005, 48, 67, 8, 70)
(31006, 65, 82, 4, 90)
(31007, 1, 54, 4, 77)
(31008, 44, 46, 4, 85)
(31009, 22, 68, 6, 44)
(31010, 79, 50, 8, 88)
(31011, 78, 47, 4, 44)
(31012, 78, 87, 8, 70)
(31013, 38, 29, 6, 35)
(31014, 52, 30, 4, 84)
(31015, 76, 14, 6, 77)
(31016, 10, 3, 4, 93)
(31017, 41, 12, 8, 70)
(31018, 72, 78, 4, 27)
(31019, 34, 83, 4, 34)
(31020, 39, 96, 4, 41)
(31021, 49, 83, 6, 88)
(31022, 57, 94, 8, 74)
(31023, 9, 39, 4, 94)
(31024, 88, 46, 4, 41)
(31025, 49, 90, 6, 44)
(31026, 8, 35, 4, 72)
(31027, 92, 75, 6, 85)
(31028, 40, 86, 6, 35)
(31029, 28, 30, 8, 54)
(31030, 1, 21, 4, 57)
(31031, 14, 18, 4, 84)
(31032, 83, 2, 8, 18)
(31033, 94, 59, 6, 10)
(31034, 99, 62, 4, 79)
(31035, 95, 97, 8, 22)
(31036, 27, 91, 8, 22)
(31037, 47, 27, 4, 66)
(31038, 12, 45, 4, 41)
(31039, 15, 9, 4, 80)
(31040, 11, 20, 6, 58)
(31041, 87, 3, 4, 28)
(31042, 1, 47, 8, 77)
(31043, 69, 46, 4, 34)
(31044, 36, 14, 4, 15)
(31045, 39, 64, 8, 76)
(31046, 6, 64, 6, 55)
(31047, 54, 78, 6, 25)
(31048, 78, 36, 6, 72)
(31049, 27, 97, 8, 24)
(31050, 54, 59, 8, 61)
(31051, 94, 19, 4, 38)
(31052, 38, 74, 8, 59)
(31053, 66, 12, 6, 59)
(31054, 30, 51, 6, 52)
(31055, 72, 31, 8, 16)
(31056, 77, 35, 8, 33)
(31057, 34, 13, 4, 8)
(31058, 31, 34, 8, 79)
(31059, 85, 25, 6, 90)
(31060, 72, 7, 6, 2)
(31061, 92, 28, 4, 63)
(31062, 83, 77, 8, 45)
(31063, 37, 65, 6, 73)
(31064, 41, 13, 6, 53)
(31065, 6, 1, 6, 14)
(31066, 72, 32, 4, 6)
(31067, 25, 19, 4, 8)
(31068, 25, 20, 8, 16)
(31069, 26, 70, 6, 43)
(31070, 20, 81, 4, 45)
(31071, 95, 37, 4, 68)
(31072, 67, 85, 8, 55)
(31073, 86, 4, 8, 2)
(31074, 21, 97, 4, 45)
(31075, 87, 38, 4, 18)
(31076, 18, 86, 6, 55)
(31077, 20, 11, 8, 47)
(31078, 68, 54, 4, 30)
(31079, 11, 41, 4, 38)
(31080, 9, 72, 6, 68)
(31081, 11, 100, 4, 6)
(31082, 67, 100, 4, 57)
(31083, 77, 59, 8, 91)
(31084, 98, 18, 6, 17)
(31085, 50, 1, 4, 98)
(31086, 51, 93, 6, 17)
(31087, 46, 20, 6, 2)
(31088, 91, 19, 8, 44)
(31089, 41, 28, 8, 65)
(31090, 13, 69, 4, 86)
(31091, 70, 51, 6, 62)
(31092, 96, 67, 6, 72)
(31093, 27, 71, 8, 59)
(31094, 68, 71, 4, 25)
(31095, 73, 54, 6, 63)
(31096, 1, 90, 4, 72)
(31097, 24, 84, 6, 7)
(31098, 29, 56, 8, 77)
(31099, 49, 38, 6, 92)
(31100, 57, 8, 8, 56)
(31101, 51, 19, 6, 48)
(31102, 64, 10, 6, 12)
(31103, 16, 28, 6, 86)
(31104, 60, 66, 6, 72)
(31105, 1, 39, 8, 90)
(31106, 96, 72, 6, 59)
(31107, 70, 11, 4, 94)
(31108, 20, 19, 6, 25)
(31109, 69, 10, 6, 48)
(31110, 83, 81, 6, 97)
(31111, 100, 84, 4, 12)
(31112, 71, 60, 6, 11)
(31113, 11, 97, 8, 20)
(31114, 82, 91, 4, 94)
(31115, 78, 5, 4, 66)
(31116, 10, 59, 4, 35)
(31117, 25, 80, 6, 71)
(31118, 84, 34, 8, 49)
(31119, 14, 72, 6, 2)
(31120, 66, 33, 6, 31)
(31121, 31, 4, 8, 49)
(31122, 3, 5, 4, 9)
(31123, 46, 89, 4, 69)
(31124, 93, 73, 6, 6)
(31125, 21, 75, 6, 19)
(31126, 79, 66, 4, 80)
(31127, 27, 16, 6, 95)
(31128, 56, 52, 6, 91)
(31129, 56, 48, 8, 4)
(31130, 93, 66, 4, 67)
(31131, 10, 29, 8, 92)
(31132, 71, 51, 4, 92)
(31133, 4, 7, 6, 5)
(31134, 17, 14, 4, 2)
(31135, 31, 58, 4, 43)
(31136, 25, 98, 6, 34)
(31137, 89, 83, 4, 5)
(31138, 3, 8, 8, 83)
(31139, 84, 78, 8, 78)
(31140, 58, 55, 4, 30)
(31141, 35, 49, 4, 69)
(31142, 41, 51, 4, 21)
(31143, 79, 61, 6, 94)
(31144, 44, 24, 4, 13)
(31145, 50, 34, 8, 11)
(31146, 58, 6, 8, 56)
(31147, 55, 31, 8, 2)
(31148, 45, 40, 6, 54)
(31149, 75, 81, 6, 79)
(31150, 41, 33, 6, 78)
(31151, 99, 21, 4, 86)
(31152, 34, 49, 4, 82)
(31153, 49, 75, 4, 10)
(31154, 57, 69, 8, 78)
(31155, 63, 82, 4, 87)
(31156, 7, 64, 8, 18)
(31157, 7, 66, 8, 94)
(31158, 11, 39, 8, 16)
(31159, 99, 51, 8, 39)
(31160, 3, 19, 6, 49)
(31161, 47, 84, 4, 11)
(31162, 58, 56, 8, 65)
(31163, 67, 41, 4, 34)
(31164, 29, 60, 6, 46)
(31165, 53, 35, 6, 82)
(31166, 66, 89, 4, 75)
(31167, 75, 3, 4, 36)
(31168, 70, 48, 8, 49)
(31169, 54, 72, 6, 65)
(31170, 99, 27, 4, 13)
(31171, 73, 48, 8, 4)
(31172, 43, 48, 4, 70)
(31173, 62, 32, 4, 65)
(31174, 29, 12, 8, 71)
(31175, 9, 31, 4, 44)
(31176, 29, 77, 8, 94)
(31177, 4, 26, 8, 1)
(31178, 62, 18, 6, 30)
(31179, 16, 67, 4, 4)
(31180, 71, 42, 6, 19)
(31181, 44, 31, 6, 56)
(31182, 77, 95, 8, 91)
(31183, 7, 94, 4, 39)
(31184, 54, 80, 6, 22)
(31185, 42, 55, 8, 66)
(31186, 36, 38, 4, 5)
(31187, 77, 96, 6, 61)
(31188, 94, 27, 4, 63)
(31189, 4, 53, 4, 91)
(31190, 85, 6, 8, 5)
(31191, 77, 42, 6, 98)
(31192, 5, 81, 4, 84)
(31193, 4, 52, 8, 94)
(31194, 35, 51, 6, 26)
(31195, 36, 89, 6, 11)
(31196, 31, 58, 6, 65)
(31197, 61, 16, 6, 70)
(31198, 98, 100, 4, 94)
(31199, 5, 60, 6, 54)
(31200, 35, 60, 4, 96)
(31201, 52, 31, 6, 63)
(31202, 9, 68, 4, 4)
(31203, 66, 49, 8, 40)
(31204, 74, 76, 4, 94)
(31205, 21, 4, 4, 36)
(31206, 57, 59, 4, 63)
(31207, 34, 32, 4, 34)
(31208, 83, 71, 8, 80)
(31209, 24, 29, 4, 41)
(31210, 36, 2, 4, 22)
(31211, 60, 52, 8, 52)
(31212, 21, 23, 8, 53)
(31213, 68, 24, 8, 93)
(31214, 88, 44, 8, 7)
(31215, 86, 98, 4, 92)
(31216, 70, 73, 6, 41)
(31217, 28, 17, 6, 49)
(31218, 68, 19, 4, 92)
(31219, 20, 16, 6, 100)
(31220, 58, 98, 4, 15)
(31221, 23, 3, 4, 84)
(31222, 13, 26, 8, 6)
(31223, 58, 93, 6, 51)
(31224, 81, 52, 6, 42)
(31225, 20, 5, 8, 58)
(31226, 23, 20, 4, 16)
(31227, 48, 60, 4, 100)
(31228, 87, 93, 6, 69)
(31229, 31, 36, 8, 36)
(31230, 95, 56, 6, 53)
(31231, 74, 15, 6, 66)
(31232, 7, 32, 8, 16)
(31233, 56, 15, 6, 11)
(31234, 100, 48, 4, 100)
(31235, 65, 35, 4, 72)
(31236, 2, 20, 4, 23)
(31237, 86, 100, 6, 30)
(31238, 58, 3, 4, 65)
(31239, 31, 99, 8, 47)
(31240, 52, 87, 8, 13)
(31241, 35, 75, 4, 39)
(31242, 72, 39, 4, 18)
(31243, 77, 61, 6, 83)
(31244, 98, 28, 6, 98)
(31245, 10, 93, 8, 41)
(31246, 100, 77, 8, 89)
(31247, 4, 20, 6, 32)
(31248, 2, 10, 4, 83)
(31249, 2, 53, 8, 98)
(31250, 34, 83, 8, 33)
(31251, 5, 94, 4, 63)
(31252, 13, 23, 6, 48)
(31253, 35, 77, 6, 75)
(31254, 100, 71, 6, 21)
(31255, 95, 29, 4, 19)
(31256, 60, 18, 6, 52)
(31257, 92, 7, 6, 98)
(31258, 45, 4, 6, 18)
(31259, 84, 55, 6, 85)
(31260, 89, 46, 4, 62)
(31261, 100, 56, 6, 95)
(31262, 14, 92, 8, 87)
(31263, 25, 89, 6, 26)
(31264, 3, 87, 8, 3)
(31265, 95, 39, 8, 55)
(31266, 62, 22, 8, 30)
(31267, 51, 27, 4, 50)
(31268, 97, 20, 8, 57)
(31269, 6, 11, 4, 92)
(31270, 21, 41, 6, 54)
(31271, 59, 12, 8, 56)
(31272, 77, 31, 4, 58)
(31273, 59, 94, 6, 74)
(31274, 20, 47, 6, 35)
(31275, 68, 11, 4, 7)
(31276, 37, 23, 6, 65)
(31277, 51, 31, 8, 21)
(31278, 9, 21, 8, 32)
(31279, 88, 61, 6, 94)
(31280, 53, 97, 8, 48)
(31281, 35, 66, 4, 3)
(31282, 72, 27, 4, 30)
(31283, 73, 69, 6, 61)
(31284, 74, 32, 8, 23)
(31285, 17, 30, 4, 11)
(31286, 76, 66, 6, 27)
(31287, 99, 48, 4, 24)
(31288, 61, 21, 4, 42)
(31289, 19, 81, 8, 53)
(31290, 73, 37, 6, 92)
(31291, 38, 62, 6, 96)
(31292, 7, 34, 4, 98)
(31293, 39, 15, 8, 92)
(31294, 78, 20, 6, 91)
(31295, 74, 44, 8, 49)
(31296, 44, 72, 6, 8)
(31297, 5, 88, 6, 31)
(31298, 38, 63, 6, 5)
(31299, 97, 93, 8, 78)
(31300, 36, 63, 4, 51)
(31301, 52, 27, 6, 72)
(31302, 17, 30, 4, 16)
(31303, 68, 92, 4, 96)
(31304, 84, 82, 6, 91)
(31305, 92, 46, 8, 37)
(31306, 55, 10, 4, 91)
(31307, 91, 71, 8, 29)
(31308, 6, 77, 6, 1)
(31309, 16, 20, 8, 7)
(31310, 40, 89, 8, 79)
(31311, 80, 13, 6, 30)
(31312, 27, 95, 8, 30)
(31313, 52, 73, 4, 97)
(31314, 82, 79, 6, 57)
(31315, 100, 91, 6, 35)
(31316, 70, 80, 6, 4)
(31317, 81, 32, 6, 56)
(31318, 49, 38, 6, 45)
(31319, 31, 40, 4, 54)
(31320, 64, 65, 8, 52)
(31321, 75, 5, 8, 21)
(31322, 34, 96, 4, 38)
(31323, 82, 10, 6, 7)
(31324, 16, 17, 8, 43)
(31325, 16, 83, 4, 5)
(31326, 13, 7, 8, 17)
(31327, 32, 2, 8, 20)
(31328, 85, 21, 6, 14)
(31329, 15, 9, 8, 49)
(31330, 42, 12, 8, 16)
(31331, 61, 6, 6, 40)
(31332, 16, 74, 4, 90)
(31333, 58, 18, 4, 21)
(31334, 75, 23, 6, 81)
(31335, 25, 5, 4, 36)
(31336, 72, 90, 8, 72)
(31337, 32, 82, 4, 21)
(31338, 48, 78, 6, 26)
(31339, 18, 70, 6, 39)
(31340, 29, 55, 6, 88)
(31341, 100, 85, 4, 27)
(31342, 100, 65, 6, 78)
(31343, 86, 34, 4, 41)
(31344, 73, 15, 8, 19)
(31345, 30, 27, 8, 97)
(31346, 98, 13, 8, 21)
(31347, 60, 78, 6, 40)
(31348, 29, 69, 4, 85)
(31349, 29, 89, 4, 68)
(31350, 51, 70, 4, 53)
(31351, 30, 39, 4, 45)
(31352, 39, 28, 6, 82)
(31353, 27, 37, 4, 74)
(31354, 100, 43, 6, 60)
(31355, 74, 17, 6, 33)
(31356, 39, 16, 4, 73)
(31357, 61, 10, 8, 79)
(31358, 96, 24, 6, 27)
(31359, 89, 54, 6, 1)
(31360, 28, 93, 4, 93)
(31361, 76, 80, 8, 81)
(31362, 66, 48, 8, 90)
(31363, 77, 24, 8, 75)
(31364, 52, 29, 8, 72)
(31365, 18, 100, 8, 96)
(31366, 81, 99, 8, 35)
(31367, 23, 60, 4, 39)
(31368, 13, 65, 4, 49)
(31369, 36, 91, 8, 16)
(31370, 19, 62, 6, 81)
(31371, 10, 46, 6, 5)
(31372, 49, 6, 4, 67)
(31373, 43, 32, 6, 80)
(31374, 65, 77, 4, 33)
(31375, 3, 47, 6, 25)
(31376, 34, 6, 6, 43)
(31377, 95, 96, 8, 90)
(31378, 76, 24, 8, 70)
(31379, 97, 8, 8, 36)
(31380, 97, 51, 4, 11)
(31381, 52, 64, 6, 17)
(31382, 61, 34, 8, 73)
(31383, 21, 37, 4, 77)
(31384, 13, 23, 6, 17)
(31385, 10, 99, 4, 26)
(31386, 94, 18, 8, 84)
(31387, 23, 87, 8, 25)
(31388, 92, 83, 4, 67)
(31389, 13, 71, 8, 8)
(31390, 68, 71, 8, 32)
(31391, 67, 19, 4, 15)
(31392, 72, 100, 8, 70)
(31393, 54, 3, 6, 86)
(31394, 74, 84, 4, 96)
(31395, 36, 17, 6, 55)
(31396, 25, 65, 6, 9)
(31397, 33, 5, 4, 79)
(31398, 61, 14, 4, 92)
(31399, 42, 99, 6, 24)
(31400, 72, 83, 4, 90)
(31401, 17, 87, 6, 65)
(31402, 86, 53, 6, 28)
(31403, 83, 26, 6, 84)
(31404, 54, 14, 6, 37)
(31405, 41, 42, 6, 63)
(31406, 2, 7, 6, 93)
(31407, 30, 61, 8, 61)
(31408, 52, 77, 4, 22)
(31409, 62, 87, 8, 83)
(31410, 68, 87, 8, 68)
(31411, 90, 83, 4, 72)
(31412, 74, 98, 6, 6)
(31413, 47, 32, 6, 56)
(31414, 81, 59, 6, 55)
(31415, 19, 63, 6, 30)
(31416, 35, 28, 6, 10)
(31417, 46, 54, 4, 85)
(31418, 72, 4, 6, 96)
(31419, 18, 49, 8, 23)
(31420, 34, 82, 6, 66)
(31421, 6, 50, 6, 49)
(31422, 61, 1, 8, 96)
(31423, 26, 11, 4, 8)
(31424, 41, 93, 6, 76)
(31425, 27, 96, 4, 24)
(31426, 39, 80, 6, 83)
(31427, 16, 63, 8, 40)
(31428, 28, 34, 4, 26)
(31429, 92, 88, 8, 70)
(31430, 15, 73, 8, 3)
(31431, 15, 34, 8, 63)
(31432, 27, 46, 4, 2)
(31433, 37, 7, 4, 96)
(31434, 35, 49, 8, 53)
(31435, 84, 27, 4, 92)
(31436, 39, 70, 8, 68)
(31437, 91, 58, 8, 73)
(31438, 55, 71, 4, 81)
(31439, 85, 82, 6, 97)
(31440, 74, 60, 8, 63)
(31441, 52, 41, 8, 98)
(31442, 52, 83, 8, 95)
(31443, 8, 14, 4, 10)
(31444, 25, 84, 6, 60)
(31445, 2, 53, 6, 99)
(31446, 56, 36, 4, 39)
(31447, 38, 8, 4, 34)
(31448, 56, 96, 8, 57)
(31449, 69, 82, 8, 13)
(31450, 95, 86, 8, 46)
(31451, 93, 48, 4, 67)
(31452, 63, 10, 8, 43)
(31453, 7, 97, 4, 45)
(31454, 38, 26, 4, 23)
(31455, 91, 7, 4, 3)
(31456, 6, 53, 6, 50)
(31457, 39, 49, 8, 21)
(31458, 9, 26, 8, 19)
(31459, 37, 50, 6, 45)
(31460, 73, 84, 8, 34)
(31461, 55, 3, 8, 14)
(31462, 69, 59, 6, 86)
(31463, 95, 10, 4, 30)
(31464, 64, 38, 6, 19)
(31465, 96, 79, 4, 63)
(31466, 52, 99, 6, 1)
(31467, 78, 39, 8, 21)
(31468, 63, 13, 6, 63)
(31469, 54, 88, 4, 20)
(31470, 71, 65, 6, 88)
(31471, 47, 87, 6, 89)
(31472, 1, 59, 6, 92)
(31473, 10, 66, 6, 75)
(31474, 40, 70, 4, 13)
(31475, 54, 61, 4, 20)
(31476, 43, 74, 6, 37)
(31477, 75, 34, 8, 61)
(31478, 81, 83, 8, 5)
(31479, 82, 59, 6, 62)
(31480, 52, 16, 4, 4)
(31481, 83, 14, 6, 50)
(31482, 60, 24, 6, 98)
(31483, 62, 81, 8, 51)
(31484, 76, 80, 4, 47)
(31485, 100, 2, 8, 72)
(31486, 100, 62, 8, 36)
(31487, 11, 20, 4, 95)
(31488, 86, 25, 4, 78)
(31489, 100, 95, 8, 47)
(31490, 6, 81, 6, 30)
(31491, 38, 4, 8, 57)
(31492, 6, 21, 8, 15)
(31493, 4, 43, 4, 18)
(31494, 36, 69, 8, 49)
(31495, 17, 2, 8, 95)
(31496, 32, 1, 4, 3)
(31497, 98, 68, 8, 23)
(31498, 88, 7, 8, 65)
(31499, 94, 79, 8, 71)
(31500, 6, 80, 6, 17)
(31501, 51, 57, 8, 4)
(31502, 40, 70, 4, 63)
(31503, 24, 51, 4, 24)
(31504, 40, 93, 8, 37)
(31505, 52, 5, 8, 63)
(31506, 44, 39, 4, 57)
(31507, 14, 63, 8, 73)
(31508, 70, 86, 6, 78)
(31509, 60, 42, 6, 1)
(31510, 9, 52, 4, 42)
(31511, 87, 97, 8, 14)
(31512, 70, 11, 4, 45)
(31513, 56, 20, 4, 1)
(31514, 30, 54, 6, 61)
(31515, 68, 61, 8, 62)
(31516, 79, 54, 4, 25)
(31517, 15, 88, 4, 80)
(31518, 37, 10, 6, 30)
(31519, 71, 19, 8, 54)
(31520, 70, 17, 8, 9)
(31521, 67, 32, 8, 51)
